lemma,reading,accent_type
堂々だ,ドウドウダ,0
毅然だ,キゼンダ,0
堂々としている,ドウドウトシテイル,0
凛々しい,リリシイ,0
凛然だ,リンゼンダ,0
雄大だ,ユウダイダ,0
繊細だ,センサイダ,0
敏感だ,ビンカンダ,0
鈍感だ,ドンカンダ,0
正確だ,セイカクダ,0
不正確だ,フセイカクダ,0
精確だ,セイカクダ,0
緻密だ,チミツダ,0
雑然だ,ザツゼンダ,0
整然だ,セイゼンダ,0
整然としている,セイゼントシテイル,0
秩序だ,チツジョダ,0
無秩序だ,ムチツジョダ,0
秩序的だ,チツジョテキダ,0
統制的だ,トウセイテキダ,0
統率的だ,トウソツテキダ,0
自律的だ,ジリツテキダ,0
他律的だ,タリツテキダ,0
公的だ,コウテキダ,0
私的だ,シテキダ,0
社交的だ,シャコウテキダ,0
閉鎖気味だ,ヘイサギミダ,0
開放感がある,カイホウカンガアル,0
息詰まる,イキヅマル,4
息苦しい,イキグルシイ,4
窮屈だ,キュウクツダ,0
のびのびしている,ノビノビシテイル,0
伸び伸びしている,ノビノビシテイル,0
悠然だ,ユウゼンダ,0
悠長だ,ユウチョウダ,0
拙速だ,セッソクダ,0
迅速だ,ジンソクダ,0
俊敏だ,シュンビンダ,0
遅鈍だ,チドンダ,0
緩慢だ,カンマンダ,0
性急だ,セイキュウダ,0
適正だ,テキセイダ,0
不適正だ,フテキセイダ,0
適法だ,テキホウダ,0
違法だ,イホウダ,0
適量だ,テキリョウダ,0
過剰だ,カジョウダ,0
過少だ,カショウダ,0
過密だ,カミツダ,0
希薄だ,キハクダ,0
濃密だ,ノウミツダ,0
濃厚だ,ノウコウダ,0
淡白だ,タンパクダ,0
濃い,コイ,1
薄暗い,ウスグライ,4
薄っぺらい,ウスペッライ,0
厚ぼったい,アツボッタイ,0
ずるい,ズルイ,2
せこい,セコイ,2
こすい,コスイ,2
偉い,エライ,2
偉そうだ,エラソウダ,0
気高い,ケダカイ,0
尊い,トウトイ,3
尊大だ,ソンダイダ,0
謙虚だ,ケンキョダ,1
寛大だ,カンダイダ,0
狭量だ,キョウリョウダ,0
小心だ,ショウシンダ,0
大胆だ,ダイタンダ,0
豪快だ,ゴウカイダ,0
快調だ,カイチョウダ,0
不調だ,フチョウダ,0
良好だ,リョウコウダ,0
良質だ,リョウシツダ,0
上質だ,ジョウシツダ,0
粗悪だ,ソアクダ,0
悪質だ,アクシツダ,0
高品質だ,コウヒンシツダ,0
低品質だ,テイヒンシツダ,0
有益だ,ユウエキダ,0
無益だ,ムエキダ,0
有利だ,ユウリダ,1
不利だ,フリダ,1
有効だ,ユウコウダ,0
無効だ,ムコウダ,0
有害だ,ユウガイダ,0
無害だ,ムガイダ,0
健康だ,ケンコウダ,0
不健康だ,フケンコウダ,0
衛生的だ,エイセイテキダ,0
不衛生だ,フエイセイダ,0
清潔だ,セイケツダ,0
不潔だ,フケツダ,0
健全だ,ケンゼンダ,0
不健全だ,フケンゼンダ,0
正常だ,セイジョウダ,0
異常だ,イジョウダ,0
正常的だ,セイジョウテキダ,0
正常化だ,セイジョウカダ,0
異例だ,イレイダ,0
例外的だ,レイガイテキダ,0
一般的だ,イッパンテキダ,0
普段どおりだ,フダンドオリダ,0
普通だ,フツウダ,0
特別だ,トクベツダ,0
特殊だ,トクシュダ,1
独特だ,ドクトクダ,0
独自だ,ドクジダ,1
独立だ,ドクリツダ,0
独創的だ,ドクソウテキダ,0
画期的だ,カッキテキダ,0
革命的だ,カクメイテキダ,0
保守的だ,ホシュテキダ,0
革新的だ,カクシンテキダ,0
先進的だ,センシンテキダ,0
前衛的だ,ゼンエイテキダ,0
伝統的だ,デントウテキダ,0
古典的だ,コテンテキダ,0
古風だ,コフウダ,0
現代的だ,ゲンダイテキダ,0
時代的だ,ジダイテキダ,0
普遍的だ,フヘンテキダ,0
時宜にかなう,ジギニカナウ,0
時宜を得た,ジギヲエタ,0
時代遅れだ,ジダイオクレダ,0
早熟だ,ソウジュクダ,0
晩成だ,バンセイダ,0
未熟だ,ミジュクダ,0
成熟だ,セイジュクダ,0
熟達だ,ジュクタツダ,0
巧みだ,タクミダ,0
不器用だ,ブキヨウダ,0
器用だ,キヨウダ,1
上手い,ウマイ,2
下手だ,ヘタダ,2
不得手だ,フトクテダ,0
無難だ,ブナンダ,0
無茶だ,ムチャダ,1
無謀だ,ムボウダ,0
慎重だ,シンチョウダ,0
軽率だ,ケイソツダ,0
不用意だ,ブヨウイダ,0
注意深い,チュウイブカイ,4
不用心だ,ブヨウジンダ,0
用心深い,ヨウジンブカイ,5
大胆不敵だ,ダイタンフテキダ,0
消耗的だ,ショウモウテキダ,0
疲れやすい,ツカレヤスイ,5
疲れにくい,ツカレニクイ,5
だるい,ダルイ,2
つらい,ツライ,0
苦しい,クルシイ,3
しんどい,シンドイ,0
しぶとい,シブトイ,0
粘り強い,ネバリヅヨイ,5
根気強い,コンキヅヨイ,4
辛抱強い,シンボウヅヨイ,0
根強い,ネヅヨイ,0
弱々しい,ヨワヨワシイ,5
頼りがいがある,タヨリガイガアル,0
頼りない,タヨリナイ,0
むなしい,ムナシイ,0
空しい,ムナシイ,0
張り切っている,ハリキッテイル,0
やる気満々だ,ヤルキマンマンダ,0
気合い十分だ,キアイジュウブンダ,0
本気だ,ホンキダ,1
本格的だ,ホンカクテキダ,0
本能的だ,ホンノウテキダ,0
直線的だ,チョクセンテキダ,0
曲線的だ,キョクセンテキダ,0
対等だ,タイトウダ,0
上下的だ,ジョウゲテキダ,0
上下関係的だ,ジョウゲカンケイテキダ,0
優位だ,ユウイダ,1
劣位だ,レツイダ,1
優勢だ,ユウセイダ,0
劣勢だ,レッセイダ,0
優秀だ,ユウシュウダ,0
平凡だ,ヘイボンダ,0
平静だ,ヘイセイダ,0
平常だ,ヘイジョウダ,0
平穏だ,ヘイオンダ,0
平和だ,ヘイワダ,0
平坦だ,ヘイタンダ,0
波乱だ,ハランダ,0
静穏だ,セイオンダ,0
快適そうだ,カイテキソウダ,0
居心地がいい,イゴコチガイイ,0
居心地が悪い,イゴコチガワルイ,0
扱いやすい,アツカイヤスイ,0
扱いにくい,アツカイニクイ,0
わかりやすい,ワカリヤスイ,5
わかりにくい,ワカリニクイ,5
伝わりやすい,ツタワリヤスイ,0
伝わりにくい,ツタワリニクイ,0
読みやすい,ヨミヤスイ,4
読みにくい,ヨミニクイ,4
聞きやすい,キキヤスイ,4
聞きにくい,キキニクイ,4
見やすい,ミヤスイ,3
見にくい,ミニクイ,3
取りやすい,トリヤスイ,0
取りにくい,トリニクイ,0
決まりやすい,キマリヤスイ,0
決まりにくい,キマリニクイ,0
整いやすい,トトノイヤスイ,0
乱れやすい,ミダレヤスイ,0
変わりやすい,カワリヤスイ,0
変わりにくい,カワリニクイ,0
大まかだ,オオマカダ,0
細かい,コマカイ,3
こまやかだ,コマヤカダ,0
小ざっぱりしている,コザッパリシテイル,0
青臭い,アオクサイ,4
油っこい,アブラッコイ,4
脂っこい,アブラッコイ,4
荒い,アライ,2
粗い,アライ,2
荒っぽい,アラッポイ,0
厚かましい,アツカマシイ,5
あどけない,アドケナイ,0
あやふやだ,アヤフヤダ,0
ありがたい,アリガタイ,4
怪しげだ,アヤシゲダ,0
あわただしい,アワタダシイ,5
勇敢だ,ユウカンダ,0
勇気ある,ユウキアル,0
いじらしい,イジラシイ,4
いじわるだ,イジワルダ,0
潔い,イサギヨイ,4
いたいけだ,イタイケダ,0
偉大だ,イダイダ,0
いとしい,イトシイ,2
ういういしい,ウイウイシイ,5
うっとうしい,ウットウシイ,5
うまそうだ,ウマソウダ,0
うら寂しい,ウラサビシイ,5
栄えある,ハエアル,0
えぐい,エグイ,2
おおらかだ,オオラカダ,0
幼い,オサナイ,3
おだやかだ,オダヤカダ,3
おっかない,オッカナイ,4
おとなっぽい,オトナッポイ,0
おぼつかない,オボツカナイ,0
おめでたい,オメデタイ,4
温厚だ,オンコウダ,0
快諾だ,カイダクダ,0
快便だ,カイベンダ,0
快復だ,カイフクダ,0
快眠だ,カイミンダ,0
開明的だ,カイメイテキダ,0
かがやかしい,カガヤカシイ,5
確実だ,カクジツダ,0
過酷だ,カコクダ,0
過激だ,カゲキダ,0
かしこまった,カシコマッタ,0
かたい,カタイ,2
勝手だ,カッテダ,0
活発だ,カッパツダ,0
かなしい,カナシイ,0
かび臭い,カビクサイ,4
華美だ,カビダ,1
華麗だ,カレイダ,0
かわいらしい,カワイラシイ,5
寛容だ,カンヨウダ,0
感傷的だ,カンショウテキダ,0
感傷深い,カンショウブカイ,0
感性的だ,カンセイテキダ,0
観念的だ,カンネンテキダ,0
簡素だ,カンソダ,1
頑固だ,ガンコダ,1
感慨深い,カンガイブカイ,0
気安い,キヤスイ,0
几帳面だ,キチョウメンダ,0
気詰まりだ,キヅマリダ,0
きな臭い,キナクサイ,4
気前がいい,キマエガイイ,0
器量よしだ,キリョウヨシダ,0
気弱だ,キヨワダ,0
窮地だ,キュウチダ,1
窮迫だ,キュウハクダ,0
清らかだ,キヨラカダ,0
気楽そうだ,キラクソウダ,0
きわどい,キワドイ,0
勤勉だ,キンベンダ,0
空虚だ,クウキョダ,1
空疎だ,クウソダ,1
空腹だ,クウフクダ,0
苦々しい,ニガニガシイ,5
くすぐったい,クスグッタイ,0
くたびれた,クタビレタ,0
くだらない,クダラナイ,0
くどい,クドイ,2
苦々しい,ニガニガシイ,5
くましい,クマシイ,0
具合がいい,グアイガイイ,0
具合が悪い,グアイガワルイ,0
ぐらついた,グラツイタ,0
グロテスクだ,グロテスクダ,0
軽快そうだ,ケイカイソウダ,0
軽率そうだ,ケイソツソウダ,0
けげんだ,ケゲンダ,1
けだるい,ケダルイ,0
けなげだ,ケナゲダ,0
険悪だ,ケンアクダ,0
謙遜だ,ケンソンダ,0
賢明だ,ケンメイダ,0
豪華だ,ゴウカダ,1
豪勢だ,ゴウセイダ,0
高潔だ,コウケツダ,0
強硬だ,キョウコウダ,0
強靭だ,キョウジンダ,0
強大だ,キョウダイダ,0
巧妙だ,コウミョウダ,0
高慢だ,コウマンダ,0
公然だ,コウゼンダ,0
公正だ,コウセイダ,0
高貴だ,コウキダ,1
高貴そうだ,コウキソウダ,0
香しい,カグワシイ,4
心強い,ココロヅヨイ,5
心細い,ココロボソイ,5
心もとない,ココロモトナイ,0
こざかしい,コザカシイ,4
こじんまりした,コジンマリシタ,0
こぢんまりした,コヂンマリシタ,0
こってりした,コッテリシタ,0
こましゃくれた,コマシャクレタ,0
小憎らしい,コニクタラシイ,0
古風そうだ,コフウソウダ,0
小回りが利く,コマワリガキク,0
混沌だ,コントンダ,0
爽快だ,ソウカイダ,0
騒然だ,ソウゼンダ,0
粗野だ,ソヤダ,1
粗放だ,ソホウダ,0
才気ある,サイキアル,0
最良だ,サイリョウダ,0
最悪だ,サイアクダ,0
最適だ,サイテキダ,0
最小だ,サイショウダ,0
最大だ,サイダイダ,0
最低だ,サイテイダ,0
最高だ,サイコウダ,0
冴えない,サエナイ,0
さびしい,サビシイ,0
さもしい,サモシイ,3
騒々しい,ソウゾウシイ,5
さわやかそうだ,サワヤカソウダ,0
残酷だ,ザンコクダ,0
惨めだ,ミジメダ,0
惨たらしい,ムゴタラシイ,0
しいんとした,シーントシタ,0
しおらしい,シオラシイ,4
しがない,シガナイ,0
しけた,シケタ,0
至高だ,シコウダ,0
至純だ,シジュンダ,0
しつこい,シツコイ,3
しどけない,シドケナイ,0
しなやかだ,シナヤカダ,0
渋々だ,シブシブダ,0
渋めだ,シブメダ,0
しましい,シマシイ,0
地味だ,ジミダ,0
邪悪だ,ジャアクダ,0
邪魔だ,ジャマダ,1
周到だ,シュウトウダ,0
秀逸だ,シュウイツダ,0
秀でた,ヒイデタ,0
自由奔放だ,ジユウホンポウダ,0
重厚だ,ジュウコウダ,0
重篤だ,ジュウトクダ,0
重層的だ,ジュウソウテキダ,0
柔和だ,ニュウワダ,0
俊秀だ,シュンシュウダ,0
純朴だ,ジュンボクダ,0
純粋だ,ジュンスイダ,0
純真だ,ジュンシンダ,0
上質そうだ,ジョウシツソウダ,0
上品だ,ジョウヒンダ,0
上品そうだ,ジョウヒンソウダ,0
常軌を逸した,ジョウキヲイッシタ,0
冗漫だ,ジョウマンダ,0
しらじらしい,シラジラシイ,5
白々しい,シラジラシイ,5
神妙だ,シンミョウダ,0
親密だ,シンミツダ,0
深遠だ,シンエンダ,0
深遠そうだ,シンエンソウダ,0
神聖だ,シンセイダ,0
神経質だ,シンケイシツダ,0
神経過敏だ,シンケイカビンダ,0
辛辣だ,シンラツダ,0
清楚だ,セイソダ,1
清廉だ,セイレンダ,0
精悍だ,セイカンダ,0
精巧だ,セイコウダ,0
静的だ,セイテキダ,0
動的だ,ドウテキダ,0
生々しい,ナマナマシイ,5
清新だ,セイシンダ,0
切実だ,セツジツダ,0
切迫だ,セッパクダ,0
せつない,セツナイ,0
切ない,セツナイ,0
せわしない,セワシナイ,0
繊巧だ,センコウダ,0
鮮麗だ,センレイダ,0
鮮明そうだ,センメイソウダ,0
善良だ,ゼンリョウダ,0
善良そうだ,ゼンリョウソウダ,0
粗暴だ,ソボウダ,0
早熟そうだ,ソウジュクソウダ,0
早計だ,ソウケイダ,0
即物的だ,ソクブツテキダ,0
そっけない,ソッケナイ,0
そぼくな,ソボクナ,0
率直だ,ソッチョクダ,0
そそっかしい,ソソッカシイ,5
そびえ立つようだ,ソビエタツヨウダ,0
そわそわした,ソワソワシタ,0
怠惰だ,タイダダ,1
大仰だ,オオギョウダ,0
大胆そうだ,ダイタンソウダ,0
大まじめだ,オオマジメダ,0
大らかだ,オオラカダ,0
高飛車だ,タカビーシャダ,0
確からしい,タシカラシイ,5
多彩だ,タサイダ,0
多感だ,タカンダ,0
多幸だ,タコウダ,0
妥協的だ,ダキョウテキダ,0
たくましい,タクマシイ,4
妥結的だ,ダケツテキダ,0
妥協的だ,ダキョウテキダ,0
多情だ,タジョウダ,0
多弁だ,タベンダ,0
多忙だ,タボウダ,0
たやすい,タヤスイ,0
